ticket_id,basket_id,timestamp,product,category,quantity,store
TCK-70900,BASK-900,2025-11-02 16:29:26,Guacamole refrigerado,Refrigerados,3,Mercadona-Triana
TCK-70900,BASK-900,2025-11-02 16:29:26,Refresco cola,Bebidas,3,Mercadona-Triana
TCK-70901,BASK-901,2025-09-08 22:23:26,Salsa mexicana,Salsas,2,SPAR-Telde
TCK-70901,BASK-901,2025-09-08 22:23:26,Pan de hamburguesa,Panadería,2,SPAR-Telde
TCK-70901,BASK-901,2025-09-08 22:23:26,Café molido,Bebidas,1,SPAR-Telde
TCK-70901,BASK-901,2025-09-08 22:23:26,Refresco cola,Bebidas,3,SPAR-Telde
TCK-70902,BASK-902,2025-10-06 15:56:26,Carne picada,Carnicería,1,HiperDino-SietePalmas
TCK-70902,BASK-902,2025-10-06 15:56:26,Plátanos,Frutas,1,HiperDino-SietePalmas
TCK-70902,BASK-902,2025-10-06 15:56:26,Pan de hamburguesa,Panadería,2,HiperDino-SietePalmas
TCK-70902,BASK-902,2025-10-06 15:56:26,Queso curado,Lácteos,2,HiperDino-SietePalmas
TCK-70902,BASK-902,2025-10-06 15:56:26,Huevos,Lácteos,1,HiperDino-SietePalmas
TCK-70902,BASK-902,2025-10-06 15:56:26,Guacamole refrigerado,Refrigerados,2,HiperDino-SietePalmas
TCK-70902,BASK-902,2025-10-06 15:56:26,Cerveza,Bebidas,2,HiperDino-SietePalmas
TCK-70903,BASK-903,2025-04-26 17:34:26,Manzanas,Frutas,1,Mercadona-Triana
TCK-70903,BASK-903,2025-04-26 17:34:26,Patatas fritas bolsa,Snacks,3,Mercadona-Triana
TCK-70903,BASK-903,2025-04-26 17:34:26,Mermelada de fresa,Conservas,3,Mercadona-Triana
TCK-70903,BASK-903,2025-04-26 17:34:26,Arroz,Cereales,2,Mercadona-Triana
TCK-70903,BASK-903,2025-04-26 17:34:26,Queso curado,Lácteos,3,Mercadona-Triana
TCK-70903,BASK-903,2025-04-26 17:34:26,Helado de vainilla,Congelados,2,Mercadona-Triana
TCK-70903,BASK-903,2025-04-26 17:34:26,Guacamole refrigerado,Refrigerados,3,Mercadona-Triana
TCK-70904,BASK-904,2025-06-06 18:51:26,Pasta,Cereales,1,SPAR-Vegueta
TCK-70904,BASK-904,2025-06-06 18:51:26,Carne picada,Carnicería,2,SPAR-Vegueta
TCK-70904,BASK-904,2025-06-06 18:51:26,Pan de hamburguesa,Panadería,2,SPAR-Vegueta
TCK-70904,BASK-904,2025-06-06 18:51:26,Tomates,Verduras,3,SPAR-Vegueta
TCK-70904,BASK-904,2025-06-06 18:51:26,Lechuga,Verduras,1,SPAR-Vegueta
TCK-70904,BASK-904,2025-06-06 18:51:26,Pan de barra,Panadería,3,SPAR-Vegueta
TCK-70904,BASK-904,2025-06-06 18:51:26,Vino tinto,Bebidas,3,SPAR-Vegueta
TCK-70905,BASK-905,2025-05-18 12:53:26,Pan de hamburguesa,Panadería,1,HiperDino-SietePalmas
TCK-70905,BASK-905,2025-05-18 12:53:26,Aceite de oliva,Aceites,2,HiperDino-SietePalmas
TCK-70905,BASK-905,2025-05-18 12:53:26,Arroz,Cereales,1,HiperDino-SietePalmas
TCK-70905,BASK-905,2025-05-18 12:53:26,Mantequilla,Lácteos,2,HiperDino-SietePalmas
TCK-70905,BASK-905,2025-05-18 12:53:26,Queso curado,Lácteos,1,HiperDino-SietePalmas
TCK-70905,BASK-905,2025-05-18 12:53:26,Nachos de maíz,Snacks,3,HiperDino-SietePalmas
TCK-70905,BASK-905,2025-05-18 12:53:26,Huevos,Lácteos,2,HiperDino-SietePalmas
TCK-70905,BASK-905,2025-05-18 12:53:26,Pan de molde,Panadería,3,HiperDino-SietePalmas
TCK-70906,BASK-906,2025-09-27 20:58:26,Pasta,Cereales,2,Mercadona-Triana
TCK-70906,BASK-906,2025-09-27 20:58:26,Carne picada,Carnicería,3,Mercadona-Triana
TCK-70906,BASK-906,2025-09-27 20:58:26,Patatas fritas bolsa,Snacks,1,Mercadona-Triana
TCK-70906,BASK-906,2025-09-27 20:58:26,Salsa de tomate,Conservas,2,Mercadona-Triana
TCK-70906,BASK-906,2025-09-27 20:58:26,Pan de hamburguesa,Panadería,3,Mercadona-Triana
TCK-70906,BASK-906,2025-09-27 20:58:26,Arroz,Cereales,1,Mercadona-Triana
TCK-70906,BASK-906,2025-09-27 20:58:26,Leche entera,Lácteos,2,Mercadona-Triana
TCK-70906,BASK-906,2025-09-27 20:58:26,Vino tinto,Bebidas,2,Mercadona-Triana
TCK-70907,BASK-907,2025-10-31 20:18:26,Plátanos,Frutas,2,HiperDino-SietePalmas
TCK-70907,BASK-907,2025-10-31 20:18:26,Tomates,Verduras,2,HiperDino-SietePalmas
TCK-70907,BASK-907,2025-10-31 20:18:26,Lechuga,Verduras,3,HiperDino-SietePalmas
TCK-70907,BASK-907,2025-10-31 20:18:26,Salsa mexicana,Salsas,1,HiperDino-SietePalmas
TCK-70907,BASK-907,2025-10-31 20:18:26,Guacamole refrigerado,Refrigerados,2,HiperDino-SietePalmas
TCK-70907,BASK-907,2025-10-31 20:18:26,Café molido,Bebidas,3,HiperDino-SietePalmas
TCK-70907,BASK-907,2025-10-31 20:18:26,Leche entera,Lácteos,3,HiperDino-SietePalmas
TCK-70907,BASK-907,2025-10-31 20:18:26,Galletas,Dulces,1,HiperDino-SietePalmas
TCK-70907,BASK-907,2025-10-31 20:18:26,Cerveza,Bebidas,1,HiperDino-SietePalmas
TCK-70908,BASK-908,2025-05-20 23:51:26,Pan de hamburguesa,Panadería,2,Mercadona-Triana
TCK-70908,BASK-908,2025-05-20 23:51:26,Pañales,Bebé,3,Mercadona-Triana
TCK-70908,BASK-908,2025-05-20 23:51:26,Cerveza,Bebidas,1,Mercadona-Triana
TCK-70909,BASK-909,2025-08-28 15:43:26,Manzanas,Frutas,3,HiperDino-SietePalmas
TCK-70909,BASK-909,2025-08-28 15:43:26,Pechuga de pollo,Carnicería,2,HiperDino-SietePalmas
TCK-70909,BASK-909,2025-08-28 15:43:26,Patatas fritas bolsa,Snacks,3,HiperDino-SietePalmas
TCK-70909,BASK-909,2025-08-28 15:43:26,Aceite de oliva,Aceites,1,HiperDino-SietePalmas
TCK-70909,BASK-909,2025-08-28 15:43:26,Pan de barra,Panadería,1,HiperDino-SietePalmas
TCK-70909,BASK-909,2025-08-28 15:43:26,Guacamole refrigerado,Refrigerados,3,HiperDino-SietePalmas
TCK-70909,BASK-909,2025-08-28 15:43:26,Pañales,Bebé,2,HiperDino-SietePalmas
TCK-70909,BASK-909,2025-08-28 15:43:26,Cerveza,Bebidas,1,HiperDino-SietePalmas
TCK-70910,BASK-910,2025-08-06 16:48:26,Nachos de maíz,Snacks,2,SPAR-Vegueta
TCK-70910,BASK-910,2025-08-06 16:48:26,Carne picada,Carnicería,3,SPAR-Vegueta
TCK-70910,BASK-910,2025-08-06 16:48:26,Leche entera,Lácteos,1,SPAR-Vegueta
TCK-70910,BASK-910,2025-08-06 16:48:26,Mermelada de fresa,Conservas,1,SPAR-Vegueta
TCK-70911,BASK-911,2024-12-21 21:36:26,Pechuga de pollo,Carnicería,2,SPAR-Vegueta
TCK-70911,BASK-911,2024-12-21 21:36:26,Mermelada de fresa,Conservas,3,SPAR-Vegueta
TCK-70911,BASK-911,2024-12-21 21:36:26,Yogur natural,Lácteos,2,SPAR-Vegueta
TCK-70911,BASK-911,2024-12-21 21:36:26,Pan de barra,Panadería,3,SPAR-Vegueta
TCK-70911,BASK-911,2024-12-21 21:36:26,Mantequilla,Lácteos,2,SPAR-Vegueta
TCK-70911,BASK-911,2024-12-21 21:36:26,Vino tinto,Bebidas,1,SPAR-Vegueta
TCK-70911,BASK-911,2024-12-21 21:36:26,Leche entera,Lácteos,3,SPAR-Vegueta
TCK-70911,BASK-911,2024-12-21 21:36:26,Pan de molde,Panadería,3,SPAR-Vegueta
TCK-70911,BASK-911,2024-12-21 21:36:26,Pañales,Bebé,2,SPAR-Vegueta
TCK-70912,BASK-912,2025-11-09 21:10:26,Huevos,Lácteos,3,SPAR-Telde
TCK-70912,BASK-912,2025-11-09 21:10:26,Pan de barra,Panadería,3,SPAR-Telde
TCK-70912,BASK-912,2025-11-09 21:10:26,Galletas,Dulces,1,SPAR-Telde
TCK-70913,BASK-913,2024-12-25 15:37:26,Cereal de desayuno,Cereales,1,Mercadona-Triana
TCK-70913,BASK-913,2024-12-25 15:37:26,Pechuga de pollo,Carnicería,2,Mercadona-Triana
TCK-70913,BASK-913,2024-12-25 15:37:26,Pan de hamburguesa,Panadería,1,Mercadona-Triana
TCK-70913,BASK-913,2024-12-25 15:37:26,Plátanos,Frutas,1,Mercadona-Triana
TCK-70913,BASK-913,2024-12-25 15:37:26,Manzanas,Frutas,1,Mercadona-Triana
TCK-70913,BASK-913,2024-12-25 15:37:26,Patatas fritas bolsa,Snacks,1,Mercadona-Triana
TCK-70913,BASK-913,2024-12-25 15:37:26,Salsa de tomate,Conservas,1,Mercadona-Triana
TCK-70913,BASK-913,2024-12-25 15:37:26,Lechuga,Verduras,2,Mercadona-Triana
TCK-70913,BASK-913,2024-12-25 15:37:26,Mantequilla,Lácteos,3,Mercadona-Triana
TCK-70913,BASK-913,2024-12-25 15:37:26,Galletas,Dulces,3,Mercadona-Triana
TCK-70914,BASK-914,2025-10-06 17:58:26,Cereal de desayuno,Cereales,1,HiperDino-SietePalmas
TCK-70914,BASK-914,2025-10-06 17:58:26,Pasta,Cereales,3,HiperDino-SietePalmas
TCK-70914,BASK-914,2025-10-06 17:58:26,Pan de hamburguesa,Panadería,2,HiperDino-SietePalmas
TCK-70914,BASK-914,2025-10-06 17:58:26,Salsa de tomate,Conservas,1,HiperDino-SietePalmas
TCK-70914,BASK-914,2025-10-06 17:58:26,Plátanos,Frutas,3,HiperDino-SietePalmas
TCK-70914,BASK-914,2025-10-06 17:58:26,Tomates,Verduras,3,HiperDino-SietePalmas
TCK-70914,BASK-914,2025-10-06 17:58:26,Leche entera,Lácteos,2,HiperDino-SietePalmas
TCK-70914,BASK-914,2025-10-06 17:58:26,ColaCao,Bebidas,1,HiperDino-SietePalmas
TCK-70914,BASK-914,2025-10-06 17:58:26,Pizza congelada,Congelados,3,HiperDino-SietePalmas
TCK-70915,BASK-915,2025-10-17 12:07:26,Pasta,Cereales,3,Mercadona-Triana
TCK-70915,BASK-915,2025-10-17 12:07:26,Pan de hamburguesa,Panadería,3,Mercadona-Triana
TCK-70915,BASK-915,2025-10-17 12:07:26,Patatas fritas bolsa,Snacks,2,Mercadona-Triana
TCK-70915,BASK-915,2025-10-17 12:07:26,Salsa de tomate,Conservas,2,Mercadona-Triana
TCK-70915,BASK-915,2025-10-17 12:07:26,Lechuga,Verduras,2,Mercadona-Triana
TCK-70915,BASK-915,2025-10-17 12:07:26,Yogur natural,Lácteos,1,Mercadona-Triana
TCK-70915,BASK-915,2025-10-17 12:07:26,Queso curado,Lácteos,2,Mercadona-Triana
TCK-70915,BASK-915,2025-10-17 12:07:26,Helado de vainilla,Congelados,1,Mercadona-Triana
TCK-70915,BASK-915,2025-10-17 12:07:26,Pan de molde,Panadería,3,Mercadona-Triana
TCK-70916,BASK-916,2025-04-16 21:06:26,Pechuga de pollo,Carnicería,2,SPAR-Telde
TCK-70916,BASK-916,2025-04-16 21:06:26,Carne picada,Carnicería,1,SPAR-Telde
TCK-70916,BASK-916,2025-04-16 21:06:26,Plátanos,Frutas,1,SPAR-Telde
TCK-70916,BASK-916,2025-04-16 21:06:26,Mermelada de fresa,Conservas,3,SPAR-Telde
TCK-70916,BASK-916,2025-04-16 21:06:26,Tomates,Verduras,3,SPAR-Telde
TCK-70916,BASK-916,2025-04-16 21:06:26,Lechuga,Verduras,2,SPAR-Telde
TCK-70916,BASK-916,2025-04-16 21:06:26,Café molido,Bebidas,3,SPAR-Telde
TCK-70916,BASK-916,2025-04-16 21:06:26,Pan de molde,Panadería,2,SPAR-Telde
TCK-70917,BASK-917,2025-05-25 23:35:26,Plátanos,Frutas,1,Mercadona-Triana
TCK-70917,BASK-917,2025-05-25 23:35:26,Tomates,Verduras,1,Mercadona-Triana
TCK-70917,BASK-917,2025-05-25 23:35:26,Aceite de oliva,Aceites,2,Mercadona-Triana
TCK-70917,BASK-917,2025-05-25 23:35:26,Salsa mexicana,Salsas,3,Mercadona-Triana
TCK-70917,BASK-917,2025-05-25 23:35:26,Guacamole refrigerado,Refrigerados,2,Mercadona-Triana
TCK-70918,BASK-918,2025-03-24 22:17:26,Salsa de tomate,Conservas,3,SPAR-Telde
TCK-70918,BASK-918,2025-03-24 22:17:26,Aceite de oliva,Aceites,3,SPAR-Telde
TCK-70918,BASK-918,2025-03-24 22:17:26,Queso curado,Lácteos,3,SPAR-Telde
TCK-70918,BASK-918,2025-03-24 22:17:26,Café molido,Bebidas,1,SPAR-Telde
TCK-70918,BASK-918,2025-03-24 22:17:26,ColaCao,Bebidas,3,SPAR-Telde
TCK-70919,BASK-919,2025-07-12 22:46:26,Pasta,Cereales,3,SPAR-Telde
TCK-70919,BASK-919,2025-07-12 22:46:26,Pechuga de pollo,Carnicería,3,SPAR-Telde
TCK-70919,BASK-919,2025-07-12 22:46:26,Carne picada,Carnicería,1,SPAR-Telde
TCK-70919,BASK-919,2025-07-12 22:46:26,Salsa de tomate,Conservas,1,SPAR-Telde
TCK-70919,BASK-919,2025-07-12 22:46:26,Tomates,Verduras,2,SPAR-Telde
TCK-70919,BASK-919,2025-07-12 22:46:26,Aceite de oliva,Aceites,3,SPAR-Telde
TCK-70919,BASK-919,2025-07-12 22:46:26,Queso curado,Lácteos,1,SPAR-Telde
TCK-70920,BASK-920,2025-07-05 18:44:26,Pasta,Cereales,3,Mercadona-Triana
TCK-70920,BASK-920,2025-07-05 18:44:26,Tomates,Verduras,2,Mercadona-Triana
TCK-70920,BASK-920,2025-07-05 18:44:26,Helado de vainilla,Congelados,3,Mercadona-Triana
TCK-70920,BASK-920,2025-07-05 18:44:26,Nachos de maíz,Snacks,3,Mercadona-Triana
TCK-70920,BASK-920,2025-07-05 18:44:26,Café molido,Bebidas,3,Mercadona-Triana
TCK-70920,BASK-920,2025-07-05 18:44:26,Pañales,Bebé,2,Mercadona-Triana
TCK-70921,BASK-921,2025-08-11 20:57:26,Pan de hamburguesa,Panadería,2,SPAR-Telde
TCK-70921,BASK-921,2025-08-11 20:57:26,Arroz,Cereales,2,SPAR-Telde
TCK-70921,BASK-921,2025-08-11 20:57:26,Refresco cola,Bebidas,1,SPAR-Telde
TCK-70921,BASK-921,2025-08-11 20:57:26,Carne picada,Carnicería,1,SPAR-Telde
TCK-70922,BASK-922,2025-10-26 22:26:26,Cereal de desayuno,Cereales,1,SPAR-Telde
TCK-70922,BASK-922,2025-10-26 22:26:26,Pasta,Cereales,3,SPAR-Telde
TCK-70922,BASK-922,2025-10-26 22:26:26,Pan de hamburguesa,Panadería,2,SPAR-Telde
TCK-70922,BASK-922,2025-10-26 22:26:26,Plátanos,Frutas,3,SPAR-Telde
TCK-70922,BASK-922,2025-10-26 22:26:26,Lechuga,Verduras,1,SPAR-Telde
TCK-70922,BASK-922,2025-10-26 22:26:26,Salsa mexicana,Salsas,3,SPAR-Telde
TCK-70922,BASK-922,2025-10-26 22:26:26,Yogur natural,Lácteos,3,SPAR-Telde
TCK-70922,BASK-922,2025-10-26 22:26:26,Queso curado,Lácteos,2,SPAR-Telde
TCK-70922,BASK-922,2025-10-26 22:26:26,Galletas,Dulces,2,SPAR-Telde
TCK-70923,BASK-923,2025-06-03 16:46:26,Carne picada,Carnicería,2,SPAR-Telde
TCK-70923,BASK-923,2025-06-03 16:46:26,Mermelada de fresa,Conservas,2,SPAR-Telde
TCK-70923,BASK-923,2025-06-03 16:46:26,Tomates,Verduras,3,SPAR-Telde
TCK-70923,BASK-923,2025-06-03 16:46:26,Mantequilla,Lácteos,1,SPAR-Telde
TCK-70923,BASK-923,2025-06-03 16:46:26,Refresco cola,Bebidas,1,SPAR-Telde
TCK-70923,BASK-923,2025-06-03 16:46:26,Pan de molde,Panadería,2,SPAR-Telde
TCK-70924,BASK-924,2025-02-01 18:46:26,Huevos,Lácteos,3,Mercadona-Triana
TCK-70924,BASK-924,2025-02-01 18:46:26,Leche entera,Lácteos,3,Mercadona-Triana
TCK-70924,BASK-924,2025-02-01 18:46:26,Galletas,Dulces,3,Mercadona-Triana
TCK-70924,BASK-924,2025-02-01 18:46:26,Cerveza,Bebidas,1,Mercadona-Triana
TCK-70925,BASK-925,2024-11-25 21:24:26,Lechuga,Verduras,1,SPAR-Telde
TCK-70925,BASK-925,2024-11-25 21:24:26,Pañales,Bebé,1,SPAR-Telde
TCK-70925,BASK-925,2024-11-25 21:24:26,Cerveza,Bebidas,1,SPAR-Telde
TCK-70926,BASK-926,2025-09-29 19:02:26,Pasta,Cereales,3,SPAR-Telde
TCK-70926,BASK-926,2025-09-29 19:02:26,Salsa de tomate,Conservas,2,SPAR-Telde
TCK-70926,BASK-926,2025-09-29 19:02:26,Mermelada de fresa,Conservas,2,SPAR-Telde
TCK-70926,BASK-926,2025-09-29 19:02:26,Aceite de oliva,Aceites,1,SPAR-Telde
TCK-70926,BASK-926,2025-09-29 19:02:26,Lechuga,Verduras,1,SPAR-Telde
TCK-70926,BASK-926,2025-09-29 19:02:26,Mantequilla,Lácteos,3,SPAR-Telde
TCK-70926,BASK-926,2025-09-29 19:02:26,Refresco cola,Bebidas,3,SPAR-Telde
TCK-70926,BASK-926,2025-09-29 19:02:26,ColaCao,Bebidas,3,SPAR-Telde
TCK-70927,BASK-927,2025-08-15 16:21:26,Carne picada,Carnicería,3,SPAR-Vegueta
TCK-70927,BASK-927,2025-08-15 16:21:26,Café molido,Bebidas,1,SPAR-Vegueta
TCK-70927,BASK-927,2025-08-15 16:21:26,Refresco cola,Bebidas,2,SPAR-Vegueta
TCK-70927,BASK-927,2025-08-15 16:21:26,Pan de molde,Panadería,3,SPAR-Vegueta
TCK-70927,BASK-927,2025-08-15 16:21:26,Cerveza,Bebidas,2,SPAR-Vegueta
TCK-70928,BASK-928,2025-11-15 19:12:26,Helado de vainilla,Congelados,2,Mercadona-Triana
TCK-70928,BASK-928,2025-11-15 19:12:26,Carne picada,Carnicería,2,Mercadona-Triana
TCK-70928,BASK-928,2025-11-15 19:12:26,Pasta,Cereales,2,Mercadona-Triana
TCK-70929,BASK-929,2025-10-28 12:34:26,Manzanas,Frutas,3,SPAR-Vegueta
TCK-70929,BASK-929,2025-10-28 12:34:26,Carne picada,Carnicería,3,SPAR-Vegueta
TCK-70929,BASK-929,2025-10-28 12:34:26,Salsa de tomate,Conservas,1,SPAR-Vegueta
TCK-70929,BASK-929,2025-10-28 12:34:26,Mermelada de fresa,Conservas,1,SPAR-Vegueta
TCK-70929,BASK-929,2025-10-28 12:34:26,Yogur natural,Lácteos,1,SPAR-Vegueta
TCK-70929,BASK-929,2025-10-28 12:34:26,Helado de vainilla,Congelados,3,SPAR-Vegueta
TCK-70930,BASK-930,2025-05-08 21:27:26,Pasta,Cereales,2,Mercadona-Triana
TCK-70930,BASK-930,2025-05-08 21:27:26,Pechuga de pollo,Carnicería,1,Mercadona-Triana
TCK-70930,BASK-930,2025-05-08 21:27:26,Carne picada,Carnicería,3,Mercadona-Triana
TCK-70930,BASK-930,2025-05-08 21:27:26,Plátanos,Frutas,2,Mercadona-Triana
TCK-70930,BASK-930,2025-05-08 21:27:26,Manzanas,Frutas,3,Mercadona-Triana
TCK-70930,BASK-930,2025-05-08 21:27:26,Tomates,Verduras,2,Mercadona-Triana
TCK-70930,BASK-930,2025-05-08 21:27:26,Aceite de oliva,Aceites,1,Mercadona-Triana
TCK-70930,BASK-930,2025-05-08 21:27:26,Refresco cola,Bebidas,1,Mercadona-Triana
TCK-70930,BASK-930,2025-05-08 21:27:26,Galletas,Dulces,1,Mercadona-Triana
TCK-70930,BASK-930,2025-05-08 21:27:26,Pan de molde,Panadería,2,Mercadona-Triana
TCK-70931,BASK-931,2025-04-29 19:28:26,Pechuga de pollo,Carnicería,2,Mercadona-Triana
TCK-70931,BASK-931,2025-04-29 19:28:26,Carne picada,Carnicería,2,Mercadona-Triana
TCK-70931,BASK-931,2025-04-29 19:28:26,Pan de hamburguesa,Panadería,1,Mercadona-Triana
TCK-70931,BASK-931,2025-04-29 19:28:26,Tomates,Verduras,1,Mercadona-Triana
TCK-70931,BASK-931,2025-04-29 19:28:26,Lechuga,Verduras,1,Mercadona-Triana
TCK-70931,BASK-931,2025-04-29 19:28:26,ColaCao,Bebidas,1,Mercadona-Triana
TCK-70931,BASK-931,2025-04-29 19:28:26,Pañales,Bebé,3,Mercadona-Triana
TCK-70932,BASK-932,2025-02-18 13:52:26,Pan de molde,Panadería,1,HiperDino-SietePalmas
TCK-70932,BASK-932,2025-02-18 13:52:26,Patatas fritas bolsa,Snacks,3,HiperDino-SietePalmas
TCK-70932,BASK-932,2025-02-18 13:52:26,Refresco cola,Bebidas,1,HiperDino-SietePalmas
TCK-70932,BASK-932,2025-02-18 13:52:26,Pañales,Bebé,3,HiperDino-SietePalmas
TCK-70933,BASK-933,2025-08-08 21:11:26,Pasta,Cereales,2,HiperDino-SietePalmas
TCK-70933,BASK-933,2025-08-08 21:11:26,Salsa de tomate,Conservas,3,HiperDino-SietePalmas
TCK-70933,BASK-933,2025-08-08 21:11:26,Aceite de oliva,Aceites,3,HiperDino-SietePalmas
TCK-70933,BASK-933,2025-08-08 21:11:26,Pan de barra,Panadería,3,HiperDino-SietePalmas
TCK-70933,BASK-933,2025-08-08 21:11:26,Pañales,Bebé,1,HiperDino-SietePalmas
TCK-70934,BASK-934,2025-05-13 18:35:26,Pechuga de pollo,Carnicería,1,Mercadona-Triana
TCK-70934,BASK-934,2025-05-13 18:35:26,Carne picada,Carnicería,1,Mercadona-Triana
TCK-70934,BASK-934,2025-05-13 18:35:26,Pan de hamburguesa,Panadería,2,Mercadona-Triana
TCK-70934,BASK-934,2025-05-13 18:35:26,Tomates,Verduras,2,Mercadona-Triana
TCK-70934,BASK-934,2025-05-13 18:35:26,Lechuga,Verduras,3,Mercadona-Triana
TCK-70934,BASK-934,2025-05-13 18:35:26,Nachos de maíz,Snacks,1,Mercadona-Triana
TCK-70934,BASK-934,2025-05-13 18:35:26,Guacamole refrigerado,Refrigerados,2,Mercadona-Triana
TCK-70935,BASK-935,2025-01-28 22:24:26,Cereal de desayuno,Cereales,1,SPAR-Telde
TCK-70935,BASK-935,2025-01-28 22:24:26,Manzanas,Frutas,3,SPAR-Telde
TCK-70935,BASK-935,2025-01-28 22:24:26,Carne picada,Carnicería,1,SPAR-Telde
TCK-70935,BASK-935,2025-01-28 22:24:26,Pechuga de pollo,Carnicería,1,SPAR-Telde
TCK-70935,BASK-935,2025-01-28 22:24:26,Yogur natural,Lácteos,2,SPAR-Telde
TCK-70935,BASK-935,2025-01-28 22:24:26,Helado de vainilla,Congelados,2,SPAR-Telde
TCK-70935,BASK-935,2025-01-28 22:24:26,Café molido,Bebidas,1,SPAR-Telde
TCK-70935,BASK-935,2025-01-28 22:24:26,Pan de molde,Panadería,2,SPAR-Telde
TCK-70935,BASK-935,2025-01-28 22:24:26,Pizza congelada,Congelados,1,SPAR-Telde
TCK-70936,BASK-936,2025-11-21 12:02:26,Cereal de desayuno,Cereales,3,SPAR-Vegueta
TCK-70936,BASK-936,2025-11-21 12:02:26,Lechuga,Verduras,2,SPAR-Vegueta
TCK-70936,BASK-936,2025-11-21 12:02:26,Salsa mexicana,Salsas,3,SPAR-Vegueta
TCK-70936,BASK-936,2025-11-21 12:02:26,Queso curado,Lácteos,1,SPAR-Vegueta
TCK-70936,BASK-936,2025-11-21 12:02:26,Leche entera,Lácteos,2,SPAR-Vegueta
TCK-70937,BASK-937,2025-09-09 15:18:26,Pasta,Cereales,1,SPAR-Vegueta
TCK-70937,BASK-937,2025-09-09 15:18:26,Manzanas,Frutas,2,SPAR-Vegueta
TCK-70937,BASK-937,2025-09-09 15:18:26,Pechuga de pollo,Carnicería,3,SPAR-Vegueta
TCK-70937,BASK-937,2025-09-09 15:18:26,Aceite de oliva,Aceites,3,SPAR-Vegueta
TCK-70937,BASK-937,2025-09-09 15:18:26,Salsa mexicana,Salsas,2,SPAR-Vegueta
TCK-70937,BASK-937,2025-09-09 15:18:26,Nachos de maíz,Snacks,2,SPAR-Vegueta
TCK-70937,BASK-937,2025-09-09 15:18:26,Huevos,Lácteos,1,SPAR-Vegueta
TCK-70937,BASK-937,2025-09-09 15:18:26,Refresco cola,Bebidas,3,SPAR-Vegueta
TCK-70937,BASK-937,2025-09-09 15:18:26,Leche entera,Lácteos,1,SPAR-Vegueta
TCK-70937,BASK-937,2025-09-09 15:18:26,ColaCao,Bebidas,3,SPAR-Vegueta
TCK-70938,BASK-938,2025-07-12 17:21:26,Pechuga de pollo,Carnicería,3,HiperDino-SietePalmas
TCK-70938,BASK-938,2025-07-12 17:21:26,Patatas fritas bolsa,Snacks,2,HiperDino-SietePalmas
TCK-70938,BASK-938,2025-07-12 17:21:26,Mermelada de fresa,Conservas,1,HiperDino-SietePalmas
TCK-70938,BASK-938,2025-07-12 17:21:26,Tomates,Verduras,3,HiperDino-SietePalmas
TCK-70938,BASK-938,2025-07-12 17:21:26,Salsa mexicana,Salsas,3,HiperDino-SietePalmas
TCK-70938,BASK-938,2025-07-12 17:21:26,Queso curado,Lácteos,3,HiperDino-SietePalmas
TCK-70938,BASK-938,2025-07-12 17:21:26,Nachos de maíz,Snacks,1,HiperDino-SietePalmas
TCK-70938,BASK-938,2025-07-12 17:21:26,ColaCao,Bebidas,2,HiperDino-SietePalmas
TCK-70939,BASK-939,2025-04-05 21:55:26,Salsa de tomate,Conservas,2,HiperDino-SietePalmas
TCK-70939,BASK-939,2025-04-05 21:55:26,Patatas fritas bolsa,Snacks,1,HiperDino-SietePalmas
TCK-70939,BASK-939,2025-04-05 21:55:26,Salsa mexicana,Salsas,2,HiperDino-SietePalmas
TCK-70939,BASK-939,2025-04-05 21:55:26,Arroz,Cereales,3,HiperDino-SietePalmas
TCK-70939,BASK-939,2025-04-05 21:55:26,Queso curado,Lácteos,3,HiperDino-SietePalmas
TCK-70939,BASK-939,2025-04-05 21:55:26,Helado de vainilla,Congelados,1,HiperDino-SietePalmas
TCK-70939,BASK-939,2025-04-05 21:55:26,Leche entera,Lácteos,3,HiperDino-SietePalmas
TCK-70939,BASK-939,2025-04-05 21:55:26,Vino tinto,Bebidas,3,HiperDino-SietePalmas
TCK-70939,BASK-939,2025-04-05 21:55:26,Pan de molde,Panadería,1,HiperDino-SietePalmas
TCK-70940,BASK-940,2025-10-04 19:00:26,Pechuga de pollo,Carnicería,3,SPAR-Vegueta
TCK-70940,BASK-940,2025-10-04 19:00:26,Patatas fritas bolsa,Snacks,2,SPAR-Vegueta
TCK-70940,BASK-940,2025-10-04 19:00:26,Aceite de oliva,Aceites,3,SPAR-Vegueta
TCK-70940,BASK-940,2025-10-04 19:00:26,Salsa mexicana,Salsas,1,SPAR-Vegueta
TCK-70940,BASK-940,2025-10-04 19:00:26,Pan de barra,Panadería,2,SPAR-Vegueta
TCK-70940,BASK-940,2025-10-04 19:00:26,Guacamole refrigerado,Refrigerados,3,SPAR-Vegueta
TCK-70940,BASK-940,2025-10-04 19:00:26,Leche entera,Lácteos,1,SPAR-Vegueta
TCK-70940,BASK-940,2025-10-04 19:00:26,Galletas,Dulces,1,SPAR-Vegueta
TCK-70941,BASK-941,2024-12-26 13:27:26,Manzanas,Frutas,3,Mercadona-Triana
TCK-70941,BASK-941,2024-12-26 13:27:26,Tomates,Verduras,3,Mercadona-Triana
TCK-70941,BASK-941,2024-12-26 13:27:26,Queso curado,Lácteos,3,Mercadona-Triana
